mp3/SFX/07064158.mp3,Walk; footsteps,0.5987,Thunk,0.3625,Inside; large room or hall,0.1122,Inside; small room,0.0884,Knock,0.0830,Silence,0.0600,Music,0.0311,Speech,0.0305,Outside; rural or natural,0.0275,Animal,0.0274,Door,0.0254,Tap,0.0238,Outside; urban or manmade,0.0205,Firecracker,0.0142,Run,0.0141,Slam,0.0134,Horse,0.0125,Vehicle,0.0106,Crunch,0.0105,Thump; thud,0.0104,Clip-clop,0.0103,Stomach rumble,0.0100,Tearing,0.0099,Whack; thwack,0.0091,Biting,0.0089,Sliding door,0.0082,Fireworks,0.0078,Noise,0.0068,Dial tone,0.0063,Sound effect,0.0059,Sigh,0.0057,Musical instrument,0.0055,Crackle,0.0050,Domestic animals; pets,0.0043,Patter,0.0042,Fire,0.0042,Tuning fork,0.0039,Hands,0.0039,Wood,0.0037,Rustle,0.0035,Car,0.0031,Zipper (clothing),0.0030,Crumpling; crinkling,0.0030,Busy signal,0.0029,Whoosh; swoosh; swish,0.0029,Breaking,0.0026,Sine wave,0.0025,Chopping (food),0.0025,Hammer,0.0025,Writing,0.0024,
mp3/SFX/07040078.mp3,Music,0.5700,Chink; clink,0.3644,Thunk,0.2220,Glass,0.1554,Musical instrument,0.0731,Inside; small room,0.0463,Doorbell,0.0449,Speech,0.0430,Clang,0.0395,Breaking,0.0346,Ding,0.0294,Ding-dong,0.0269,Hammer,0.0241,Plucked string instrument,0.0175,Dishes; pots; and pans,0.0168,Sound effect,0.0148,Guitar,0.0135,Marimba; xylophone,0.0114,Bell,0.0108,Piano,0.0107,Percussion,0.0102,Whack; thwack,0.0096,Silence,0.0094,Glockenspiel,0.0091,Ping,0.0086,Drum,0.0086,Knock,0.0082,Mallet percussion,0.0081,Animal,0.0079,Keyboard (musical),0.0077,Vehicle,0.0076,Tools,0.0073,Shatter,0.0062,Bowed string instrument,0.0062,Crack,0.0058,Coin (dropping),0.0052,Acoustic guitar,0.0049,Harp,0.0045,Jingle; tinkle,0.0043,Orchestra,0.0041,Tubular bells,0.0038,Car,0.0037,Outside; urban or manmade,0.0035,Pizzicato,0.0035,Music for children,0.0035,Water,0.0034,Bicycle bell,0.0034,Strum,0.0034,Flamenco,0.0033,Tabla,0.0032,
mp3/SFX/07056001.mp3,Thunder,0.5925,Rain,0.5502,Thunderstorm,0.5128,Rain on surface,0.3044,Boat; Water vehicle,0.2577,Raindrop,0.2060,Vehicle,0.1321,Sailboat; sailing ship,0.1287,Music,0.0932,Wind,0.0797,Animal,0.0710,Wind noise (microphone),0.0690,Speech,0.0563,Ocean,0.0442,Outside; rural or natural,0.0357,Bird,0.0335,Waves; surf,0.0280,Ship,0.0233,Patter,0.0224,Rowboat; canoe; kayak,0.0196,Motorboat; speedboat,0.0186,Boom,0.0118,Outside; urban or manmade,0.0114,Pour,0.0111,Rodents; rats; mice,0.0102,Eruption,0.0099,Duck,0.0096,Inside; small room,0.0093,Wild animals,0.0091,Rustle,0.0084,Car,0.0081,Gurgling,0.0078,Pigeon; dove,0.0075,Bird vocalization; bird call; bird song,0.0075,Bicycle,0.0064,Domestic animals; pets,0.0064,Slosh,0.0064,Quack,0.0059,Livestock; farm animals; working animals,0.0059,Thunk,0.0056,Coo,0.0054,Water,0.0053,Whale vocalization,0.0050,Fire,0.0046,Fly; housefly,0.0045,Insect,0.0043,Liquid,0.0042,Whack; thwack,0.0038,Dog,0.0038,Stream,0.0037,
mp3/SFX/07053004.mp3,Speech,0.9104,Children playing,0.3906,Chatter,0.3167,Music,0.1618,Inside; large room or hall,0.1503,Outside; urban or manmade,0.1108,Inside; public space,0.1036,Child speech; kid speaking,0.0643,Animal,0.0542,Goat,0.0350,Inside; small room,0.0339,Breaking,0.0289,Outside; rural or natural,0.0275,Male speech; man speaking,0.0241,Arrow,0.0224,Laughter,0.0202,Thunk,0.0177,Slam,0.0133,Chink; clink,0.0118,Thump; thud,0.0110,Domestic animals; pets,0.0107,Crowd,0.0102,Door,0.0098,Clang,0.0085,Shatter,0.0085,Slap; smack,0.0078,Female speech; woman speaking,0.0071,Bicycle,0.0069,Sheep,0.0065,Run,0.0063,Bird,0.0060,Cough,0.0059,Knock,0.0058,Vehicle,0.0058,Dog,0.0054,Dishes; pots; and pans,0.0053,Hubbub; speech noise; speech babble,0.0051,Sneeze,0.0050,Livestock; farm animals; working animals,0.0049,Silence,0.0049,Narration; monologue,0.0045,Glass,0.0045,Screaming,0.0040,Whack; thwack,0.0040,Walk; footsteps,0.0037,Fireworks,0.0037,Bleat,0.0037,Train,0.0036,Fart,0.0035,Ding,0.0033,
mp3/SFX/07018145.mp3,Speech,0.7979,Thunk,0.1408,Music,0.1358,Inside; small room,0.0915,Vehicle,0.0566,Outside; urban or manmade,0.0459,Outside; rural or natural,0.0455,Inside; large room or hall,0.0435,Door,0.0408,Walk; footsteps,0.0376,Breaking,0.0308,Crunch,0.0262,Screaming,0.0219,Car,0.0213,Skateboard,0.0195,Crackle,0.0181,Sliding door,0.0131,Drawer open or close,0.0124,Animal,0.0119,Bicycle,0.0115,Wood,0.0111,Crumpling; crinkling,0.0107,Thump; thud,0.0105,Sheep,0.0095,Goat,0.0091,Slam,0.0085,Child speech; kid speaking,0.0075,Knock,0.0070,Rain,0.0069,Power windows; electric windows,0.0068,Boat; Water vehicle,0.0067,Crack,0.0066,Whack; thwack,0.0061,Rustle,0.0059,Tearing,0.0058,Toilet flush,0.0058,Fire,0.0056,Firecracker,0.0054,Scrape,0.0053,Bleat,0.0048,Vehicle horn; car horn; honking,0.0047,Tools,0.0045,Wind,0.0045,Truck,0.0043,Boom,0.0043,Biting,0.0042,Crowd,0.0039,Horse,0.0039,Inside; public space,0.0036,Sound effect,0.0036,
mp3/SFX/0009026.mp3,Speech,0.8267,Bird,0.1148,Outside; rural or natural,0.1085,Animal,0.0995,Outside; urban or manmade,0.0874,Music,0.0845,Camera,0.0722,Typewriter,0.0581,Single-lens reflex camera,0.0531,Pigeon; dove,0.0508,Vehicle,0.0391,Inside; small room,0.0337,Run,0.0269,Coo,0.0236,Horse,0.0235,Inside; large room or hall,0.0175,Hubbub; speech noise; speech babble,0.0160,Clip-clop,0.0155,Fusillade,0.0147,Bird vocalization; bird call; bird song,0.0147,Car,0.0142,Crackle,0.0120,Male speech; man speaking,0.0119,Bicycle,0.0109,Wild animals,0.0094,Sewing machine,0.0083,Chatter,0.0081,Cash register,0.0080,Thump; thud,0.0079,Patter,0.0079,Walk; footsteps,0.0077,Inside; public space,0.0069,Goat,0.0065,Crack,0.0063,Crowd,0.0061,Livestock; farm animals; working animals,0.0060,Domestic animals; pets,0.0059,Skateboard,0.0059,Train,0.0059,Printer,0.0056,Fire,0.0056,Gunshot; gunfire,0.0052,Keys jangling,0.0052,Arrow,0.0045,Mechanisms,0.0044,Rain,0.0044,Shatter,0.0043,Machine gun,0.0043,Child speech; kid speaking,0.0042,Rain on surface,0.0040,
mp3/SFX/07054155.mp3,Speech,0.7207,Vehicle,0.1611,Music,0.1569,Outside; urban or manmade,0.0863,Gargling,0.0834,Pour,0.0769,Chink; clink,0.0547,Car,0.0516,Water,0.0392,Outside; rural or natural,0.0362,Train,0.0350,Toot,0.0317,Slosh,0.0300,Rail transport,0.0280,Boat; Water vehicle,0.0264,Gurgling,0.0237,Liquid,0.0228,Vehicle horn; car horn; honking,0.0226,Stream,0.0215,Railroad car; train wagon,0.0210,Traffic noise; roadway noise,0.0205,Train horn,0.0178,Animal,0.0173,Motor vehicle (road),0.0153,Truck,0.0151,Wind,0.0139,Waves; surf,0.0138,Inside; public space,0.0127,Whale vocalization,0.0126,Inside; small room,0.0123,Trickle; dribble,0.0121,Ocean,0.0120,Hubbub; speech noise; speech babble,0.0116,Bicycle,0.0113,Glass,0.0107,Boing,0.0107,Splash; splatter,0.0105,Inside; large room or hall,0.0095,Domestic animals; pets,0.0086,Chatter,0.0083,Rowboat; canoe; kayak,0.0082,Wind noise (microphone),0.0078,Laughter,0.0077,Air brake,0.0076,Ship,0.0074,Subway; metro; underground,0.0073,Rain,0.0073,Car passing by,0.0072,Rustle,0.0071,Drip,0.0071,
mp3/SFX/07045234.mp3,Cat,0.7459,Animal,0.6936,Domestic animals; pets,0.5699,Meow,0.4747,Inside; small room,0.0994,Caterwaul,0.0603,Music,0.0329,Speech,0.0310,Purr,0.0105,Babbling,0.0091,Vehicle,0.0083,Silence,0.0072,Outside; urban or manmade,0.0060,Child speech; kid speaking,0.0059,Outside; rural or natural,0.0048,Growling,0.0042,Inside; large room or hall,0.0036,Singing,0.0036,Sigh,0.0036,Rustle,0.0030,Sound effect,0.0027,Knock,0.0025,Breathing,0.0024,Water,0.0023,Thunk,0.0023,Musical instrument,0.0022,Car,0.0018,Dog,0.0018,Whimper,0.0017,Grunt,0.0015,Crying; sobbing,0.0015,Roar,0.0015,Typing,0.0015,Mechanisms,0.0014,Train,0.0014,Clicking,0.0014,Typewriter,0.0014,Door,0.0014,Roaring cats (lions; tigers),0.0014,Bathtub (filling or washing),0.0014,Wild animals,0.0013,Child singing,0.0013,Television,0.0012,Camera,0.0012,Telephone dialing; DTMF,0.0011,Computer keyboard,0.0011,Hiss,0.0010,Screaming,0.0010,Plucked string instrument,0.0008,Rail transport,0.0008,
mp3/SFX/07051150.mp3,Speech,0.8025,Animal,0.1256,Music,0.1252,Outside; urban or manmade,0.0868,Livestock; farm animals; working animals,0.0855,Run,0.0717,Chatter,0.0435,Sheep,0.0428,Outside; rural or natural,0.0386,Goat,0.0313,Thunder,0.0287,Horse,0.0285,Inside; large room or hall,0.0248,Thunderstorm,0.0229,Thump; thud,0.0203,Rain,0.0201,Inside; public space,0.0185,Clip-clop,0.0177,Thunk,0.0143,Bicycle,0.0140,Bleat,0.0136,Rain on surface,0.0115,Bird,0.0113,Walk; footsteps,0.0103,Cattle; bovinae,0.0102,Vehicle,0.0097,Moo,0.0085,Pigeon; dove,0.0081,Male speech; man speaking,0.0078,Raindrop,0.0078,Arrow,0.0072,Coo,0.0067,Slam,0.0065,Firecracker,0.0065,Children playing,0.0063,Ping,0.0058,Train,0.0056,Domestic animals; pets,0.0054,Inside; small room,0.0052,Fireworks,0.0051,Pour,0.0049,Explosion,0.0047,Rail transport,0.0045,Fire,0.0043,Crowd,0.0042,Foghorn,0.0042,Breaking,0.0041,Neigh; whinny,0.0037,Shatter,0.0034,Liquid,0.0034,
mp3/SFX/07047129.mp3,Speech,0.7705,Rumble,0.5852,Vehicle,0.2187,Music,0.2151,Car,0.1308,Outside; urban or manmade,0.0863,Outside; rural or natural,0.0692,Inside; small room,0.0368,Motor vehicle (road),0.0298,Field recording,0.0261,Scary music,0.0182,Traffic noise; roadway noise,0.0175,Aircraft,0.0162,Bus,0.0155,Hum,0.0138,Animal,0.0118,Race car; auto racing,0.0116,Fixed-wing aircraft; airplane,0.0112,Boom,0.0098,Inside; large room or hall,0.0097,Truck,0.0094,Train,0.0093,Motorcycle,0.0087,Accelerating; revving; vroom,0.0086,Rail transport,0.0082,Air brake,0.0073,Gong,0.0071,Whale vocalization,0.0067,Engine,0.0065,Whispering,0.0062,Car passing by,0.0059,Railroad car; train wagon,0.0057,Microwave oven,0.0050,Whir,0.0048,Boat; Water vehicle,0.0048,Rustle,0.0047,Domestic animals; pets,0.0043,Flap,0.0042,Mains hum,0.0040,Propeller; airscrew,0.0037,Eruption,0.0034,Medium engine (mid frequency),0.0033,Toot,0.0031,Car alarm,0.0030,Crackle,0.0030,Vehicle horn; car horn; honking,0.0029,Ship,0.0029,Tire squeal,0.0028,Throbbing,0.0028,Subway; metro; underground,0.0027,
mp3/SFX/07028148.mp3,Speech,0.5900,Thump; thud,0.3843,Music,0.2804,Train,0.2317,Rail transport,0.1643,Subway; metro; underground,0.1622,Railroad car; train wagon,0.1287,Slam,0.1103,Vehicle,0.0639,Train wheels squealing,0.0585,Clickety-clack,0.0528,Ping,0.0452,Inside; large room or hall,0.0352,Animal,0.0292,Tap,0.0227,Inside; public space,0.0224,Breaking,0.0203,Sliding door,0.0202,Outside; urban or manmade,0.0195,Arrow,0.0191,Train horn,0.0183,Thunk,0.0180,Domestic animals; pets,0.0173,Dog,0.0156,Door,0.0142,Bow-wow,0.0131,Horse,0.0097,Basketball bounce,0.0089,Walk; footsteps,0.0089,Train whistle,0.0085,Clip-clop,0.0083,Whoosh; swoosh; swish,0.0076,Outside; rural or natural,0.0075,Inside; small room,0.0069,Skateboard,0.0069,Whack; thwack,0.0064,Children playing,0.0062,Whistle,0.0055,Chink; clink,0.0055,Hammer,0.0054,Cupboard open or close,0.0052,Run,0.0049,Chop,0.0048,Yip,0.0048,Bicycle,0.0046,Glass,0.0045,Bouncing,0.0044,Whimper (dog),0.0043,Whip,0.0041,Bird,0.0041,
mp3/SFX/07063009.mp3,Animal,0.8907,Goat,0.8885,Livestock; farm animals; working animals,0.8234,Speech,0.4198,Sheep,0.3806,Domestic animals; pets,0.2514,Bleat,0.1408,Inside; small room,0.0520,Dog,0.0267,Music,0.0256,Moo,0.0240,Drawer open or close,0.0209,Bird,0.0153,Cattle; bovinae,0.0138,Cupboard open or close,0.0136,Dishes; pots; and pans,0.0133,Pigeon; dove,0.0101,Door,0.0079,Squeak,0.0078,Slam,0.0070,Cowbell,0.0070,Chicken; rooster,0.0069,Thunk,0.0068,Cat,0.0064,Laughter,0.0058,Knock,0.0055,Cutlery; silverware,0.0054,Inside; large room or hall,0.0042,Sliding door,0.0034,Breaking,0.0034,Coo,0.0030,Outside; urban or manmade,0.0027,Pant,0.0027,Outside; rural or natural,0.0027,Bark,0.0025,Bow-wow,0.0024,Fowl,0.0023,Crowing; cock-a-doodle-doo,0.0022,Bird vocalization; bird call; bird song,0.0021,Growling,0.0019,Howl,0.0019,Children playing,0.0018,Ping,0.0017,Child speech; kid speaking,0.0014,Slap; smack,0.0014,Ding,0.0014,Canidae; dogs; wolves,0.0014,Vehicle,0.0013,Chop,0.0013,Cluck,0.0013,
mp3/SFX/07020087.mp3,Animal,0.8100,Domestic animals; pets,0.7244,Dog,0.6826,Bark,0.3384,Whimper (dog),0.2388,Cat,0.2052,Bow-wow,0.1783,Yip,0.1448,Growling,0.1145,Canidae; dogs; wolves,0.0603,Wild animals,0.0377,Howl,0.0373,Meow,0.0370,Sneeze,0.0289,Inside; small room,0.0261,Music,0.0259,Speech,0.0240,Outside; rural or natural,0.0209,Roar,0.0198,Roaring cats (lions; tigers),0.0187,Bird,0.0178,Whimper,0.0142,Caterwaul,0.0118,Frog,0.0110,Purr,0.0090,Outside; urban or manmade,0.0061,Breathing,0.0050,Owl,0.0048,Vehicle,0.0038,Wail; moan,0.0036,Sound effect,0.0032,Wheeze,0.0029,Hiccup,0.0027,Pig,0.0026,Bird vocalization; bird call; bird song,0.0025,Rustle,0.0024,Cough,0.0023,Oink,0.0021,Car,0.0020,Thunk,0.0016,Livestock; farm animals; working animals,0.0016,Screaming,0.0016,Laughter,0.0016,Groan,0.0015,Crying; sobbing,0.0014,Whale vocalization,0.0014,Fart,0.0013,Chirp; tweet,0.0013,Sigh,0.0013,Inside; large room or hall,0.0011,
mp3/SFX/07039229.mp3,Cupboard open or close,0.2413,Vehicle,0.2230,Sliding door,0.2172,Train,0.1978,Door,0.1290,Rail transport,0.1162,Railroad car; train wagon,0.0879,Music,0.0798,Subway; metro; underground,0.0694,Power windows; electric windows,0.0479,Speech,0.0399,Inside; small room,0.0382,Microwave oven,0.0286,Train whistle,0.0250,Car,0.0247,Train horn,0.0224,Outside; urban or manmade,0.0172,Clickety-clack,0.0154,Printer,0.0151,Outside; rural or natural,0.0144,Drawer open or close,0.0123,Rumble,0.0123,Bus,0.0112,Inside; large room or hall,0.0105,Truck,0.0103,Slam,0.0100,Motor vehicle (road),0.0092,Steam,0.0088,Television,0.0085,Engine,0.0078,Hiss,0.0076,Train wheels squealing,0.0074,Steam whistle,0.0072,Mechanisms,0.0071,Hum,0.0069,Vehicle horn; car horn; honking,0.0060,Animal,0.0059,Aircraft,0.0056,Air conditioning,0.0052,Sound effect,0.0051,Race car; auto racing,0.0050,Ship,0.0046,Fixed-wing aircraft; airplane,0.0037,Musical instrument,0.0037,Silence,0.0037,Clatter,0.0037,Sonar,0.0034,Wood,0.0030,Cacophony,0.0029,Accelerating; revving; vroom,0.0028,
mp3/SFX/07025082.mp3,Speech,0.6461,Music,0.3846,Vehicle,0.1365,Outside; urban or manmade,0.0542,Crack,0.0206,Truck,0.0203,Air brake,0.0202,Inside; large room or hall,0.0186,Vehicle horn; car horn; honking,0.0182,Car,0.0177,Bicycle,0.0159,Outside; rural or natural,0.0155,Machine gun,0.0146,Bus,0.0137,Inside; small room,0.0133,Gunshot; gunfire,0.0113,Breaking,0.0109,Sizzle,0.0108,Shatter,0.0107,Train,0.0104,Motor vehicle (road),0.0101,Chink; clink,0.0096,Toot,0.0089,Sliding door,0.0084,Fusillade,0.0081,Spray,0.0081,Rail transport,0.0075,Dishes; pots; and pans,0.0072,Cutlery; silverware,0.0072,Traffic noise; roadway noise,0.0071,Emergency vehicle,0.0070,Jackhammer,0.0063,Mechanisms,0.0062,Bird,0.0059,Engine,0.0057,Thunk,0.0055,Door,0.0055,Railroad car; train wagon,0.0052,Hubbub; speech noise; speech babble,0.0051,Police car (siren),0.0051,Hiss,0.0049,Rattle,0.0049,Animal,0.0048,Boom,0.0048,Air horn; truck horn,0.0047,Crackle,0.0046,Siren,0.0046,Rustle,0.0045,Knock,0.0044,Children playing,0.0043,
mp3/SFX/07075070.mp3,Music,0.4703,Timpani,0.1652,Speech,0.1471,Train,0.1003,Thump; thud,0.0788,Rail transport,0.0702,Vehicle,0.0670,Railroad car; train wagon,0.0666,Boom,0.0512,Inside; large room or hall,0.0499,Thunder,0.0475,Outside; rural or natural,0.0400,Clickety-clack,0.0348,Thunderstorm,0.0334,Percussion,0.0303,Thunk,0.0281,Musical instrument,0.0252,Inside; small room,0.0200,Outside; urban or manmade,0.0196,Door,0.0170,Subway; metro; underground,0.0170,Cupboard open or close,0.0166,Eruption,0.0136,Artillery fire,0.0121,Gunshot; gunfire,0.0117,Sliding door,0.0115,Drum,0.0115,Skateboard,0.0111,Train wheels squealing,0.0107,Explosion,0.0099,Train horn,0.0096,Rumble,0.0092,Knock,0.0077,Wood block,0.0075,Rain,0.0075,Field recording,0.0074,Animal,0.0070,Car,0.0067,Slam,0.0065,Bicycle,0.0054,Wind,0.0053,Fire,0.0052,Drum kit,0.0050,Bass drum,0.0046,Aircraft,0.0044,Walk; footsteps,0.0043,Fixed-wing aircraft; airplane,0.0042,Wind noise (microphone),0.0041,Snare drum,0.0037,Goat,0.0037,
mp3/SFX/07070075.mp3,Speech,0.7240,Radio,0.1782,Telephone dialing; DTMF,0.1557,Inside; small room,0.1327,Telephone,0.1147,Dial tone,0.0893,Sidetone,0.0822,Speech synthesizer,0.0426,Animal,0.0248,Music,0.0232,Conversation,0.0228,Silence,0.0206,Television,0.0122,Domestic animals; pets,0.0084,Beep; bleep,0.0080,Camera,0.0077,Busy signal,0.0075,Vehicle,0.0059,Writing,0.0059,Male speech; man speaking,0.0058,Female speech; woman speaking,0.0056,Outside; rural or natural,0.0054,Scratch,0.0052,Narration; monologue,0.0046,Cat,0.0042,Fart,0.0041,Hum,0.0040,Dog,0.0040,Telephone bell ringing,0.0039,Child speech; kid speaking,0.0038,Sniff,0.0038,Clicking,0.0036,Knock,0.0033,Musical instrument,0.0033,Inside; large room or hall,0.0032,Bird,0.0031,Patter,0.0030,Outside; urban or manmade,0.0028,Meow,0.0028,Stomach rumble,0.0028,Insect,0.0028,Noise,0.0025,Shuffling cards,0.0024,Plop,0.0024,Static,0.0024,Cash register,0.0022,Fire,0.0022,Snake,0.0022,Pant,0.0021,Car,0.0019,
mp3/SFX/07007143.mp3,Speech,0.7467,Vehicle,0.1903,Train,0.1048,Outside; urban or manmade,0.0857,Rail transport,0.0761,Music,0.0655,Inside; public space,0.0556,Chatter,0.0487,Subway; metro; underground,0.0479,Railroad car; train wagon,0.0451,Animal,0.0356,Hubbub; speech noise; speech babble,0.0325,Bird,0.0299,Male speech; man speaking,0.0280,Traffic noise; roadway noise,0.0245,Car,0.0223,Crack,0.0182,Aircraft,0.0169,Train horn,0.0167,Alarm,0.0150,Emergency vehicle,0.0146,Bus,0.0139,Toot,0.0137,Siren,0.0136,Narration; monologue,0.0136,Vehicle horn; car horn; honking,0.0130,Domestic animals; pets,0.0129,Race car; auto racing,0.0125,Inside; large room or hall,0.0124,Crowd,0.0118,Television,0.0115,Train whistle,0.0102,Telephone,0.0102,Police car (siren),0.0099,Pigeon; dove,0.0099,Fixed-wing aircraft; airplane,0.0097,Clickety-clack,0.0093,Ambulance (siren),0.0085,Coo,0.0080,Livestock; farm animals; working animals,0.0075,Truck,0.0072,Inside; small room,0.0070,Horse,0.0069,Car alarm,0.0067,Bird vocalization; bird call; bird song,0.0066,Chirp; tweet,0.0064,Fire engine; fire truck (siren),0.0062,Motor vehicle (road),0.0062,Chink; clink,0.0061,Fire,0.0057,
mp3/SFX/07002146.mp3,Church bell,0.7921,Bell,0.4719,Change ringing (campanology),0.0740,Music,0.0688,Gong,0.0485,Tubular bells,0.0362,Speech,0.0172,Inside; small room,0.0091,Echo,0.0054,Animal,0.0053,Sound effect,0.0050,Musical instrument,0.0047,Vehicle,0.0036,Ding-dong,0.0033,Outside; urban or manmade,0.0032,Outside; rural or natural,0.0032,Roar,0.0030,Reverberation,0.0029,Inside; large room or hall,0.0027,Singing bowl,0.0024,Ding,0.0024,Car,0.0022,Electronic tuner,0.0022,Domestic animals; pets,0.0020,Effects unit,0.0019,Fowl,0.0015,Insect,0.0014,Silence,0.0014,Dog,0.0014,Foghorn,0.0013,Percussion,0.0013,Ping,0.0013,Singing,0.0013,Chicken; rooster,0.0013,Thunk,0.0012,Synthesizer,0.0012,Distortion,0.0011,Guitar,0.0011,Hum,0.0010,Bird,0.0010,Clang,0.0010,Rustle,0.0010,Microwave oven,0.0009,Livestock; farm animals; working animals,0.0009,Engine,0.0009,Tick-tock,0.0009,Scratch,0.0009,Clock,0.0009,Mechanisms,0.0009,Static,0.0008,
mp3/SFX/07049007.mp3,Speech,0.6103,Music,0.4263,Drill,0.2020,Tools,0.0898,Thunk,0.0881,Inside; large room or hall,0.0787,Power tool,0.0668,Thump; thud,0.0449,Mechanisms,0.0444,Ratchet; pawl,0.0348,Inside; small room,0.0277,Wood,0.0185,Sliding door,0.0135,Squeal,0.0134,Vehicle,0.0120,Ping,0.0104,Gears,0.0096,Door,0.0074,Hiss,0.0070,Steam,0.0068,Steam whistle,0.0063,Shatter,0.0058,Train,0.0047,Sawing,0.0047,Breaking,0.0046,Outside; rural or natural,0.0044,Animal,0.0041,Slam,0.0041,Tap,0.0040,Outside; urban or manmade,0.0038,Blender,0.0035,Rail transport,0.0030,Hammer,0.0028,Whack; thwack,0.0026,Glass,0.0026,Whistle,0.0025,Timpani,0.0024,Air brake,0.0024,Percussion,0.0024,Musical instrument,0.0024,Rub,0.0023,Railroad car; train wagon,0.0023,Car,0.0023,Marimba; xylophone,0.0019,Mallet percussion,0.0019,Smash; crash,0.0018,Glockenspiel,0.0017,Wood block,0.0016,Horse,0.0015,Engine,0.0014,
mp3/SFX/07016222.mp3,Music,0.4168,Church bell,0.1602,Effects unit,0.1552,Singing bowl,0.1353,Bell,0.1139,Distortion,0.0973,Musical instrument,0.0948,Echo,0.0777,Electronic tuner,0.0712,Guitar,0.0677,Gong,0.0640,Reverberation,0.0636,Inside; small room,0.0546,Plucked string instrument,0.0508,Chorus effect,0.0350,Speech,0.0272,Silence,0.0246,Electric guitar,0.0185,Tubular bells,0.0160,Chirp tone,0.0148,Harmonic,0.0100,Bass guitar,0.0098,Inside; large room or hall,0.0093,Change ringing (campanology),0.0083,Vehicle,0.0075,Outside; rural or natural,0.0069,Animal,0.0065,Clang,0.0061,Sound effect,0.0057,Ambient music,0.0053,Ding,0.0052,Outside; urban or manmade,0.0050,Tuning fork,0.0050,Keyboard (musical),0.0045,Doorbell,0.0044,Sine wave,0.0039,Tapping (guitar technique),0.0039,Rock music,0.0037,Chime,0.0036,Acoustic guitar,0.0035,Piano,0.0034,Siren,0.0034,Steel guitar; slide guitar,0.0032,Singing,0.0032,Synthesizer,0.0032,Bowed string instrument,0.0031,Glockenspiel,0.0031,Electric piano,0.0031,Livestock; farm animals; working animals,0.0028,Mallet percussion,0.0028,
mp3/SFX/00008010.mp3,Machine gun,0.9015,Gunshot; gunfire,0.7086,Sound effect,0.0352,Music,0.0264,Fusillade,0.0238,Artillery fire,0.0229,Echo,0.0192,Speech,0.0109,Outside; rural or natural,0.0099,Clatter,0.0088,Inside; small room,0.0079,Outside; urban or manmade,0.0051,Animal,0.0044,Vehicle,0.0043,Rustle,0.0041,Flap,0.0038,Boing,0.0037,Whoosh; swoosh; swish,0.0033,Fireworks,0.0030,Scrape,0.0027,Domestic animals; pets,0.0027,Explosion,0.0024,Burst; pop,0.0022,Crackle,0.0022,Musical instrument,0.0020,Cap gun,0.0020,Silence,0.0019,Rattle,0.0019,Cat,0.0017,Knock,0.0015,Thump; thud,0.0015,Synthesizer,0.0014,Inside; large room or hall,0.0014,Boom,0.0013,Duck,0.0013,Owl,0.0012,Bird,0.0012,Thunk,0.0012,Ding,0.0012,Drum,0.0012,Quack,0.0011,Meow,0.0011,Firecracker,0.0011,Ship,0.0011,Slap; smack,0.0010,Wind,0.0010,Boat; Water vehicle,0.0010,Wind noise (microphone),0.0010,Throbbing,0.0009,Smash; crash,0.0009,
mp3/SFX/07026066.mp3,Speech,0.6652,Vehicle,0.4026,Music,0.1321,Car,0.1294,Aircraft,0.1144,Outside; urban or manmade,0.0710,Fixed-wing aircraft; airplane,0.0663,Car alarm,0.0473,Rumble,0.0411,Motorcycle,0.0400,Outside; rural or natural,0.0364,Motor vehicle (road),0.0329,Race car; auto racing,0.0268,Field recording,0.0258,Truck,0.0254,Whir,0.0246,Engine,0.0246,Accelerating; revving; vroom,0.0218,Traffic noise; roadway noise,0.0214,Propeller; airscrew,0.0190,Medium engine (mid frequency),0.0157,Inside; small room,0.0139,Bus,0.0127,Honk,0.0117,Aircraft engine,0.0113,Heavy engine (low frequency),0.0113,Idling,0.0110,Engine starting,0.0104,Police car (siren),0.0100,Helicopter,0.0098,Train,0.0093,Car passing by,0.0091,Rail transport,0.0088,Jet engine,0.0084,Goose,0.0082,Boat; Water vehicle,0.0075,Engine knocking,0.0074,Quack,0.0072,Boom,0.0072,Explosion,0.0069,Emergency vehicle,0.0067,Ship,0.0066,Eruption,0.0064,Railroad car; train wagon,0.0062,Vibration,0.0060,Air brake,0.0060,Fowl,0.0059,Boing,0.0058,Gunshot; gunfire,0.0054,Siren,0.0053,
